1,10,11,16,34
1,11,37,38,45
1,11,37,38,45
1,10,11,16,34
10,23,24,33,37
10,23,24,33,37
17,33,38,39,41
17,33,38,39,41
9,26,29,31,38
9,26,29,31,38
5,10,11,33,41
5,10,11,33,41
19,23,29,31,38
3,16,22,24,33
3,16,22,24,33
19,23,29,31,38
24,28,29,30,36
2,7,21,29,37
24,28,29,30,36
2,7,21,29,37
5,12,17,38,45
4,10,13,17,44
5,12,17,38,45
4,10,13,17,44
10,20,26,42,44
19,25,28,31,39
10,20,26,42,44
19,25,28,31,39
4,8,16,19,39
9,11,17,31,41
9,11,17,31,41
4,8,16,19,39
3,7,16,18,25
1,2,12,17,43
3,7,16,18,25
1,2,12,17,43
1,5,13,16,35
1,5,13,16,35
3,13,17,24,33
3,13,17,24,33
12,14,17,22,26
2,6,17,18,22
12,14,17,22,26
2,6,17,18,22
12,17,19,22,24
19,21,29,31,43
19,21,29,31,43
12,17,19,22,24
2,3,5,24,26
2,7,9,37,45
2,7,9,37,45
2,3,5,24,26
2,13,17,34,42
15,27,32,36,44
15,27,32,36,44
2,13,17,34,42
3,5,14,38,43
2,20,31,38,41
3,5,14,38,43
2,20,31,38,41
13,19,26,28,33
13,19,26,28,33
4,26,35,38,41
4,26,35,38,41
4,12,25,35,37
1,19,22,38,41
1,19,22,38,41
4,12,25,35,37
1,15,16,18,43
4,19,23,41,45
1,15,16,18,43
4,19,23,41,45
5,6,8,35,39
5,6,8,35,39
16,24,33,38,44
16,24,33,38,44
1,2,20,24,45
7,14,18,20,39
1,2,20,24,45
7,14,18,20,39
5,20,21,26,27
6,9,31,35,43
6,9,31,35,43
5,20,21,26,27
5,12,14,17,26
4,6,16,19,38
5,12,14,17,26
4,6,16,19,38
1,2,19,24,43
1,2,19,24,43
7,9,21,32,39
7,9,21,32,39
4,20,25,29,35
8,9,19,33,34
8,9,19,33,34
4,20,25,29,35
10,20,32,35,45
8,9,25,28,37
10,20,32,35,45
8,9,25,28,37
3,7,8,43,45
12,21,33,36,44
12,21,33,36,44
3,7,8,43,45
11,19,21,30,38
7,17,18,21,44
7,17,18,21,44
11,19,21,30,38
16,24,33,34,45
11,12,15,33,34
16,24,33,34,45
11,12,15,33,34
15,18,19,25,26
14,19,27,35,45
15,18,19,25,26
14,19,27,35,45
9,13,25,30,38
11,17,27,31,41
9,13,25,30,38
11,17,27,31,41
2,14,26,38,44
5,9,12,25,43
5,9,12,25,43
2,14,26,38,44
5,21,25,27,29
14,18,31,38,42
14,18,31,38,42
5,21,25,27,29
2,16,21,30,34
6,23,25,34,43
2,16,21,30,34
6,23,25,34,43
15,19,27,28,36
13,14,15,17,45
15,19,27,28,36
13,14,15,17,45
3,5,9,17,31
4,8,9,22,43
3,5,9,17,31
4,8,9,22,43
4,6,12,14,43
4,6,12,14,43
11,13,28,32,44
11,13,28,32,44
7,11,24,25,26
7,11,24,25,26
2,4,5,7,14
2,4,5,7,14
1,7,21,24,45
2,22,27,36,37
2,22,27,36,37
1,7,21,24,45
1,2,10,26,35
2,21,26,37,39
1,2,10,26,35
2,21,26,37,39
22,26,33,39,43
6,8,17,22,26
22,26,33,39,43
6,8,17,22,26
17,23,28,29,38
15,22,25,26,27
15,22,25,26,27
17,23,28,29,38
7,24,27,33,45
14,21,28,34,40
14,21,28,34,40
7,24,27,33,45
4,8,33,36,39
10,14,15,21,32
4,8,33,36,39
10,14,15,21,32
4,9,21,27,29
29,30,32,35,42
4,9,21,27,29
29,30,32,35,42
6,20,28,39,43
5,7,24,34,37
6,20,28,39,43
5,7,24,34,37
4,9,39,43,44
2,8,10,13,42
2,8,10,13,42
4,9,39,43,44
1,11,12,25,30
3,15,21,29,38
3,15,21,29,38
1,11,12,25,30
13,22,23,36,39
11,13,21,24,27
11,13,21,24,27
13,22,23,36,39
5,18,24,28,41
22,26,33,43,44
5,18,24,28,41
22,26,33,43,44
8,24,27,32,40
2,3,12,29,41
2,3,12,29,41
8,24,27,32,40
11,14,16,32,38
11,14,16,32,38
2,14,20,32,39
2,14,20,32,39
2,14,22,36,42
2,14,22,36,42
5,24,26,34,36
5,24,26,34,36
3,21,28,30,31
1,16,23,24,35
3,21,28,30,31
1,16,23,24,35
2,8,13,24,37
2,8,13,24,37
8,12,19,21,26
8,12,19,21,26
16,22,26,31,39
10,13,19,24,35
10,13,19,24,35
16,22,26,31,39
16,21,30,32,37
16,21,30,32,37
1,5,11,21,32
1,5,11,21,32
2,11,19,22,45
7,9,22,24,30
2,11,19,22,45
7,9,22,24,30
4,18,26,35,37
24,25,28,41,44
24,25,28,41,44
4,18,26,35,37
13,29,40,42,44
16,17,22,29,38
13,29,40,42,44
16,17,22,29,38
7,22,27,32,44
7,22,27,32,44
4,7,14,19,43
4,7,14,19,43
19,28,31,36,40
8,16,34,38,45
8,16,34,38,45
19,28,31,36,40
7,8,22,25,44
11,22,25,27,31
11,22,25,27,31
7,8,22,25,44
2,10,21,30,34
2,8,17,18,34
2,10,21,30,34
2,8,17,18,34
2,5,21,28,32
2,5,21,28,32
9,15,30,32,44
9,15,30,32,44
15,30,34,40,41
15,30,34,40,41
6,10,22,24,27
6,10,22,24,27
10,13,17,19,21
9,21,26,43,45
10,13,17,19,21
9,21,26,43,45
18,26,32,33,36
3,4,7,38,42
3,4,7,38,42
18,26,32,33,36
19,31,39,41,44
6,15,29,35,45
6,15,29,35,45
19,31,39,41,44
10,17,20,24,40
10,17,20,24,40
7,10,19,42,45
7,10,19,42,45
12,17,36,40,42
30,33,40,41,45
12,17,36,40,42
30,33,40,41,45
5,10,35,37,41
2,22,23,25,30
5,10,35,37,41
2,22,23,25,30
4,19,26,28,44
4,18,31,34,38
4,19,26,28,44
4,18,31,34,38
2,8,10,19,22
7,9,30,33,45
7,9,30,33,45
2,8,10,19,22
2,4,10,26,37
2,4,10,26,37
13,14,18,29,43
13,14,18,29,43
14,31,38,42,44
15,22,25,26,32
15,22,25,26,32
14,31,38,42,44
11,28,31,34,36
4,10,20,34,39
11,28,31,34,36
4,10,20,34,39
7,9,17,23,37
7,9,17,23,37
11,13,25,27,37
11,13,25,27,37
3,18,28,41,43
9,12,21,26,41
3,18,28,41,43
9,12,21,26,41
1,9,18,26,33
6,9,11,24,40
6,9,11,24,40
1,9,18,26,33
3,6,21,27,31
8,19,25,29,30
3,6,21,27,31
8,19,25,29,30
5,10,22,30,34
14,19,24,25,40
14,19,24,25,40
5,10,22,30,34
1,4,5,30,33
2,6,18,20,32
1,4,5,30,33
2,6,18,20,32
3,4,6,22,25
7,13,19,23,38
3,4,6,22,25
7,13,19,23,38
18,32,34,40,42
18,32,34,40,42
16,25,31,33,45
16,25,31,33,45
8,19,35,36,45
6,8,27,28,45
8,19,35,36,45
6,8,27,28,45
7,17,22,23,32
6,12,13,25,39
6,12,13,25,39
7,17,22,23,32
4,9,16,26,30
17,26,31,34,35
17,26,31,34,35
4,9,16,26,30
9,16,21,23,42
6,7,34,37,42
6,7,34,37,42
9,16,21,23,42
1,4,26,40,43
7,26,27,31,33
1,4,26,40,43
7,26,27,31,33
8,9,25,31,36
3,5,10,26,45
8,9,25,31,36
3,5,10,26,45
11,12,27,30,41
10,13,15,43,45
11,12,27,30,41
10,13,15,43,45
1,21,27,30,31
7,11,14,24,27
7,11,14,24,27
1,21,27,30,31
4,14,19,38,44
14,17,32,33,39
4,14,19,38,44
14,17,32,33,39
14,18,22,28,36
14,18,22,28,36
11,17,22,44,45
11,17,22,44,45
8,9,14,25,40
22,23,27,35,40
8,9,14,25,40
22,23,27,35,40
9,18,22,29,34
5,22,24,27,39
9,18,22,29,34
5,22,24,27,39
1,15,16,17,32
12,17,20,38,39
1,15,16,17,32
12,17,20,38,39
11,20,23,29,41
1,10,30,41,42
11,20,23,29,41
1,10,30,41,42
7,11,14,35,39
12,13,16,22,32
7,11,14,35,39
12,13,16,22,32
15,33,36,38,45
15,33,36,38,45
16,17,30,39,41
16,17,30,39,41
6,7,24,29,45
11,18,32,34,45
11,18,32,34,45
6,7,24,29,45
15,19,26,33,34
8,13,15,21,38
8,13,15,21,38
15,19,26,33,34
5,24,25,36,45
6,13,19,24,25
5,24,25,36,45
6,13,19,24,25
5,10,36,37,41
1,13,24,26,40
1,13,24,26,40
5,10,36,37,41
5,6,9,26,35
5,6,9,26,35
2,5,12,15,38
2,5,12,15,38
5,9,27,34,43
13,31,33,34,44
5,9,27,34,43
13,31,33,34,44
1,3,20,32,35
1,3,20,32,35
16,23,27,35,37
16,23,27,35,37
9,13,29,33,42
3,9,14,25,37
9,13,29,33,42
3,9,14,25,37
2,4,8,21,37
9,21,22,37,44
9,21,22,37,44
2,4,8,21,37
1,5,7,29,35
8,13,31,41,42
1,5,7,29,35
8,13,31,41,42
13,14,34,40,45
2,4,13,16,36
13,14,34,40,45
2,4,13,16,36
15,16,28,38,42
3,8,10,13,42
3,8,10,13,42
15,16,28,38,42
3,21,25,32,45
3,21,25,32,45
10,13,19,40,42
10,13,19,40,42
1,13,22,23,33
9,23,24,36,37
1,13,22,23,33
9,23,24,36,37
1,22,25,31,42
1,22,25,31,42
6,36,37,41,45
6,36,37,41,45
16,24,31,35,41
13,16,23,35,37
16,24,31,35,41
13,16,23,35,37
4,6,13,21,32
4,5,14,18,23
4,6,13,21,32
4,5,14,18,23
1,5,26,36,41
30,32,34,38,42
30,32,34,38,42
1,5,26,36,41
14,20,25,27,44
1,6,18,34,45
1,6,18,34,45
14,20,25,27,44
4,7,18,33,43
2,26,27,31,35
4,7,18,33,43
2,26,27,31,35
17,28,35,39,42
23,30,36,37,39
17,28,35,39,42
23,30,36,37,39
23,26,28,32,33
5,14,15,30,32
23,26,28,32,33
5,14,15,30,32
2,9,21,25,30
6,10,20,24,38
6,10,20,24,38
2,9,21,25,30
3,6,31,33,43
7,22,29,33,43
7,22,29,33,43
3,6,31,33,43
1,13,15,40,41
1,13,15,40,41
4,9,12,15,30
4,9,12,15,30
5,11,29,43,45
19,23,26,30,31
19,23,26,30,31
5,11,29,43,45
14,17,26,34,40
2,20,21,37,44
14,17,26,34,40
2,20,21,37,44
8,16,26,31,34
10,23,36,41,45
10,23,36,41,45
8,16,26,31,34
6,8,11,38,44
6,8,11,38,44
23,26,30,36,37
23,26,30,36,37
7,9,23,35,42
7,9,23,35,42
4,8,32,33,35
4,8,32,33,35
20,30,32,37,44
13,18,28,33,35
20,30,32,37,44
13,18,28,33,35
2,3,31,32,42
16,17,18,25,36
16,17,18,25,36
2,3,31,32,42
17,20,21,26,30
6,10,20,24,39
17,20,21,26,30
6,10,20,24,39
21,23,27,31,32
21,23,27,31,32
6,9,15,20,31
6,9,15,20,31
12,13,22,24,27
12,13,22,24,27
2,8,12,35,36
2,8,12,35,36
4,6,8,12,18
1,10,17,24,42
1,10,17,24,42
4,6,8,12,18
7,23,31,42,43
6,28,30,43,45
6,28,30,43,45
7,23,31,42,43
2,8,14,25,45
3,22,28,31,43
2,8,14,25,45
3,22,28,31,43
11,19,22,29,31
11,19,22,29,31
26,30,40,43,44
26,30,40,43,44
1,8,17,24,43
5,6,7,11,21
1,8,17,24,43
5,6,7,11,21
1,4,17,20,28
26,29,31,35,37
1,4,17,20,28
26,29,31,35,37
1,3,19,25,30
20,23,33,42,45
20,23,33,42,45
1,3,19,25,30
9,18,20,23,44
27,32,42,44,45
27,32,42,44,45
9,18,20,23,44
11,12,32,34,42
11,13,27,31,35
11,12,32,34,42
11,13,27,31,35
20,21,30,31,41
20,21,30,31,41
1,6,8,17,25
1,6,8,17,25
5,11,19,20,30
11,14,25,32,45
5,11,19,20,30
11,14,25,32,45
12,16,18,33,34
17,27,34,35,36
12,16,18,33,34
17,27,34,35,36
1,13,15,22,33
3,13,17,35,36
3,13,17,35,36
1,13,15,22,33
27,28,31,34,41
14,24,25,36,38
14,24,25,36,38
27,28,31,34,41
8,25,31,32,40
6,14,15,24,39
6,14,15,24,39
8,25,31,32,40
9,22,34,40,41
2,3,6,22,42
9,22,34,40,41
2,3,6,22,42
2,21,36,37,43
6,17,23,35,45
2,21,36,37,43
6,17,23,35,45
15,17,20,23,27
15,17,20,23,27
3,7,15,32,43
3,7,15,32,43
6,7,25,33,41
11,14,30,34,36
6,7,25,33,41
11,14,30,34,36
6,22,26,36,37
1,12,21,24,32
6,22,26,36,37
1,12,21,24,32
5,8,9,12,18
12,16,33,42,43
5,8,9,12,18
12,16,33,42,43
1,13,21,31,39
1,13,21,31,39
4,8,17,18,34
4,8,17,18,34
19,28,38,42,43
19,28,38,42,43
31,32,36,40,43
31,32,36,40,43
3,8,10,33,44
3,19,30,38,40
3,8,10,33,44
3,19,30,38,40
9,10,25,36,40
3,5,13,31,39
3,5,13,31,39
9,10,25,36,40
16,20,39,40,43
25,28,36,39,41
16,20,39,40,43
25,28,36,39,41
3,10,19,21,38
11,19,21,28,44
11,19,21,28,44
3,10,19,21,38
11,17,23,34,43
7,23,27,28,38
7,23,27,28,38
11,17,23,34,43
22,32,33,36,38
22,32,33,36,38
1,12,21,35,39
1,12,21,35,39
5,22,31,33,43
10,18,26,30,41
5,22,31,33,43
10,18,26,30,41
7,14,16,19,38
16,18,22,36,38
7,14,16,19,38
16,18,22,36,38
5,11,20,37,44
2,20,24,34,35
2,20,24,34,35
5,11,20,37,44
8,10,15,16,17
8,19,20,29,38
8,10,15,16,17
8,19,20,29,38
6,17,24,29,33
10,18,19,24,41
10,18,19,24,41
6,17,24,29,33
21,26,39,41,42
2,3,8,28,38
2,3,8,28,38
21,26,39,41,42
7,18,19,31,42
17,20,21,32,34
7,18,19,31,42
17,20,21,32,34
10,20,32,37,43
1,16,36,37,44
10,20,32,37,43
1,16,36,37,44
6,15,17,36,37
1,12,15,38,44
6,15,17,36,37
1,12,15,38,44
12,13,41,43,44
15,16,28,40,41
15,16,28,40,41
12,13,41,43,44
2,11,23,30,34
30,32,33,38,43
30,32,33,38,43
2,11,23,30,34
7,12,19,43,45
27,28,32,43,44
7,12,19,43,45
27,28,32,43,44
15,22,41,43,44
15,22,41,43,44
2,5,29,42,43
2,5,29,42,43
13,29,35,36,42
6,12,25,28,34
13,29,35,36,42
6,12,25,28,34
13,14,32,36,43
15,19,22,33,35
13,14,32,36,43
15,19,22,33,35
20,25,27,38,45
4,10,25,29,30
4,10,25,29,30
20,25,27,38,45
10,17,28,31,35
20,23,25,35,44
10,17,28,31,35
20,23,25,35,44
2,15,20,32,45
2,26,40,43,44
2,26,40,43,44
2,15,20,32,45
1,6,23,40,44
6,16,22,37,45
6,16,22,37,45
1,6,23,40,44
2,23,42,43,44
3,4,8,16,38
3,4,8,16,38
2,23,42,43,44
23,27,28,29,33
11,15,18,34,40
23,27,28,29,33
11,15,18,34,40
8,33,34,35,36
1,17,20,35,40
8,33,34,35,36
1,17,20,35,40
4,8,9,13,45
7,17,24,35,42
4,8,9,13,45
7,17,24,35,42
3,7,13,37,45
5,7,18,39,40
3,7,13,37,45
5,7,18,39,40
1,17,18,25,27
5,12,15,25,31
5,12,15,25,31
1,17,18,25,27
2,9,13,30,45
3,8,9,23,44
3,8,9,23,44
2,9,13,30,45
2,24,27,34,40
2,28,32,34,36
2,28,32,34,36
2,24,27,34,40
15,17,29,36,39
4,11,14,24,25
15,17,29,36,39
4,11,14,24,25
10,21,25,31,41
10,21,25,31,41
1,17,23,24,31
1,17,23,24,31
3,29,30,34,40
5,8,13,20,23
5,8,13,20,23
3,29,30,34,40
2,28,34,44,45
2,28,34,44,45
8,17,18,21,22
8,17,18,21,22
12,14,17,32,45
12,14,17,32,45
8,24,35,37,43
8,24,35,37,43
10,20,27,30,38
3,4,7,10,36
10,20,27,30,38
3,4,7,10,36
10,16,36,38,41
2,11,22,38,42
2,11,22,38,42
10,16,36,38,41
9,11,18,27,42
5,10,14,26,44
9,11,18,27,42
5,10,14,26,44
14,17,18,27,33
24,29,31,39,43
14,17,18,27,33
24,29,31,39,43
10,12,19,33,43
8,20,25,37,44
10,12,19,33,43
8,20,25,37,44
11,21,30,36,42
7,14,30,35,36
11,21,30,36,42
7,14,30,35,36
1,11,17,19,28
9,12,13,16,20
9,12,13,16,20
1,11,17,19,28
5,12,13,21,43
5,12,13,21,43
10,25,32,39,41
10,25,32,39,41
10,13,20,35,37
8,28,35,44,45
10,13,20,35,37
8,28,35,44,45
6,14,19,20,30
7,10,19,31,39
6,14,19,20,30
7,10,19,31,39
10,16,18,19,30
12,13,21,37,39
10,16,18,19,30
12,13,21,37,39
1,11,17,23,44
11,24,26,28,37
1,11,17,23,44
11,24,26,28,37
3,10,14,30,36
11,13,22,25,38
3,10,14,30,36
11,13,22,25,38
3,11,14,16,33
1,18,33,34,45
1,18,33,34,45
3,11,14,16,33
14,23,28,36,44
2,13,17,24,39
14,23,28,36,44
2,13,17,24,39
13,14,23,40,43
1,8,18,27,40
13,14,23,40,43
1,8,18,27,40
7,13,33,36,45
1,2,9,15,17
1,2,9,15,17
7,13,33,36,45
4,16,33,35,40
6,14,19,20,44
4,16,33,35,40
6,14,19,20,44
6,13,20,35,41
2,4,11,27,33
6,13,20,35,41
2,4,11,27,33
3,4,5,13,19
1,26,27,30,35
1,26,27,30,35
3,4,5,13,19
8,18,25,28,35
5,6,29,33,35
5,6,29,33,35
8,18,25,28,35
1,3,22,37,38
5,28,29,31,41
1,3,22,37,38
5,28,29,31,41
15,21,24,29,33
15,21,24,29,33
5,9,18,37,43
5,9,18,37,43
1,11,14,24,26
4,20,26,29,45
4,20,26,29,45
1,11,14,24,26
12,19,28,30,45
1,5,14,21,23
12,19,28,30,45
1,5,14,21,23
1,19,20,34,42
2,16,19,24,36
1,19,20,34,42
2,16,19,24,36
10,13,16,26,35
10,13,16,26,35
6,11,19,22,31
6,11,19,22,31
7,20,32,37,38
1,12,18,22,23
1,12,18,22,23
7,20,32,37,38
3,15,25,27,45
7,8,18,43,45
7,8,18,43,45
3,15,25,27,45
4,8,13,22,33
13,24,27,28,38
4,8,13,22,33
13,24,27,28,38
2,21,30,39,40
2,21,30,39,40
11,14,20,37,44
11,14,20,37,44
18,23,27,34,36
3,4,16,21,34
3,4,16,21,34
18,23,27,34,36
5,31,34,39,41
1,11,30,39,41
5,31,34,39,41
1,11,30,39,41
6,17,25,40,42
21,27,33,34,42
6,17,25,40,42
21,27,33,34,42
10,19,23,29,37
11,23,31,34,39
10,19,23,29,37
11,23,31,34,39
4,22,30,32,38
1,10,14,26,29
1,10,14,26,29
4,22,30,32,38
5,14,17,24,31
16,23,27,31,37
5,14,17,24,31
16,23,27,31,37
22,24,33,42,44
10,14,16,20,21
22,24,33,42,44
10,14,16,20,21
9,21,22,23,35
1,11,14,17,35
9,21,22,23,35
1,11,14,17,35
8,13,17,18,41
8,13,17,18,41
1,6,13,14,21
1,6,13,14,21
16,21,23,28,41
16,30,33,38,45
16,21,23,28,41
16,30,33,38,45
2,12,16,35,39
13,35,37,38,41
2,12,16,35,39
13,35,37,38,41
14,15,16,20,32
10,24,26,34,44
14,15,16,20,32
10,24,26,34,44
5,24,30,36,39
1,5,8,40,42
1,5,8,40,42
5,24,30,36,39
1,6,12,14,21
11,15,25,33,35
11,15,25,33,35
1,6,12,14,21
2,18,35,42,43
1,9,17,34,37
1,9,17,34,37
2,18,35,42,43
7,14,40,41,45
1,24,30,41,43
7,14,40,41,45
1,24,30,41,43
5,13,18,33,45
2,20,29,36,38
2,20,29,36,38
5,13,18,33,45
7,10,14,23,34
7,10,14,23,34
9,16,19,26,36
9,16,19,26,36
6,8,11,21,22
19,20,30,34,41
6,8,11,21,22
19,20,30,34,41
9,10,16,27,41
4,15,18,24,45
9,10,16,27,41
4,15,18,24,45
2,4,8,15,33
14,18,20,23,40
2,4,8,15,33
14,18,20,23,40
11,28,30,37,38
11,28,30,37,38
10,27,35,37,45
10,27,35,37,45
2,7,15,20,40
1,14,20,36,44
2,7,15,20,40
1,14,20,36,44
12,15,33,41,45
12,15,33,41,45
1,13,29,40,45
1,13,29,40,45
8,15,39,40,45
9,36,39,42,45
9,36,39,42,45
8,15,39,40,45
9,24,26,28,45
8,20,24,26,45
9,24,26,28,45
8,20,24,26,45
7,14,36,37,41
4,6,9,21,22
4,6,9,21,22
7,14,36,37,41
1,11,14,31,33
1,9,24,40,41
1,11,14,31,33
1,9,24,40,41
14,24,27,30,41
4,6,20,30,35
4,6,20,30,35
14,24,27,30,41
22,23,24,31,40
1,7,26,37,43
22,23,24,31,40
1,7,26,37,43
10,12,26,34,36
2,12,15,22,40
2,12,15,22,40
10,12,26,34,36
10,17,22,28,38
7,11,15,35,41
7,11,15,35,41
10,17,22,28,38
9,12,26,33,40
9,10,14,16,34
9,10,14,16,34
9,12,26,33,40
2,17,23,30,36
3,4,28,40,43
3,4,28,40,43
2,17,23,30,36
1,7,8,39,41
9,25,28,29,44
1,7,8,39,41
9,25,28,29,44
6,15,24,29,38
15,30,35,40,42
15,30,35,40,42
6,15,24,29,38
3,4,8,31,45
1,5,25,27,37
3,4,8,31,45
1,5,25,27,37
2,15,20,28,33
9,11,40,43,45
9,11,40,43,45
2,15,20,28,33
11,23,32,34,38
3,7,8,40,45
3,7,8,40,45
11,23,32,34,38
3,33,34,37,44
6,11,20,37,39
3,33,34,37,44
6,11,20,37,39
1,3,22,26,45
3,4,13,16,35
1,3,22,26,45
3,4,13,16,35
9,32,40,43,45
9,32,40,43,45
7,26,41,42,45
7,26,41,42,45
4,12,18,22,27
12,14,25,40,45
12,14,25,40,45
4,12,18,22,27
1,23,24,30,37
10,25,38,43,44
10,25,38,43,44
1,23,24,30,37
3,20,28,33,39
15,18,23,29,32
3,20,28,33,39
15,18,23,29,32
10,18,36,40,41
12,35,36,39,43
12,35,36,39,43
10,18,36,40,41
5,8,18,32,40
9,14,22,27,36
5,8,18,32,40
9,14,22,27,36
23,24,28,43,44
6,7,15,25,45
6,7,15,25,45
23,24,28,43,44
8,30,34,41,43
2,14,31,33,41
2,14,31,33,41
8,30,34,41,43
3,9,24,30,37
3,9,24,30,37
2,4,8,23,43
2,4,8,23,43
12,13,17,31,36
12,13,17,31,36
9,13,23,28,39
9,13,23,28,39
2,23,32,34,44
9,15,24,25,41
2,23,32,34,44
9,15,24,25,41
11,13,20,27,35
8,14,22,24,37
11,13,20,27,35
8,14,22,24,37
13,14,16,35,43
7,27,35,37,42
7,27,35,37,42
13,14,16,35,43
6,12,15,17,19
13,23,36,37,44
6,12,15,17,19
13,23,36,37,44
7,25,35,36,42
4,15,18,25,39
4,15,18,25,39
7,25,35,36,42
11,16,27,34,40
2,10,19,22,25
11,16,27,34,40
2,10,19,22,25
5,14,21,40,42
5,14,21,40,42
23,27,37,40,41
23,27,37,40,41
1,3,24,36,39
2,5,28,31,37
1,3,24,36,39
2,5,28,31,37
1,2,21,22,32
11,16,20,22,34
1,2,21,22,32
11,16,20,22,34
7,14,31,32,40
5,11,31,38,40
7,14,31,32,40
5,11,31,38,40
15,32,38,40,45
1,22,26,27,41
1,22,26,27,41
15,32,38,40,45
8,10,32,38,43
3,10,12,28,40
8,10,32,38,43
3,10,12,28,40
2,6,24,28,31
24,37,39,41,45
2,6,24,28,31
24,37,39,41,45
4,18,26,30,37
4,18,26,30,37
2,5,14,28,44
2,5,14,28,44
5,9,24,40,42
1,2,12,39,43
5,9,24,40,42
1,2,12,39,43
10,25,34,38,40
2,4,10,14,33
10,25,34,38,40
2,4,10,14,33
9,29,35,38,41
9,28,29,30,39
9,28,29,30,39
9,29,35,38,41
1,8,16,18,38
6,8,12,27,38
1,8,16,18,38
6,8,12,27,38
3,9,17,19,25
2,9,13,16,39
3,9,17,19,25
2,9,13,16,39
9,14,34,41,45
2,21,30,34,41
9,14,34,41,45
2,21,30,34,41
5,15,20,24,25
15,17,24,42,44
15,17,24,42,44
5,15,20,24,25
3,10,15,22,23
3,10,15,22,23
34,35,37,40,45
34,35,37,40,45
14,32,36,38,42
5,15,18,27,44
14,32,36,38,42
5,15,18,27,44
2,25,27,34,44
12,21,26,33,38
12,21,26,33,38
2,25,27,34,44
3,6,13,18,34
3,6,13,18,34
2,4,10,16,19
2,4,10,16,19
9,16,17,28,34
11,26,27,33,37
9,16,17,28,34
11,26,27,33,37
13,15,38,39,43
11,20,27,36,45
13,15,38,39,43
11,20,27,36,45
3,18,29,32,33
1,19,22,23,36
1,19,22,23,36
3,18,29,32,33
1,2,27,34,36
1,2,27,34,36
7,24,33,40,42
7,24,33,40,42
18,22,33,39,42
18,22,33,39,42
9,14,29,37,39
9,14,29,37,39
10,12,19,43,44
4,21,34,43,44
4,21,34,43,44
10,12,19,43,44
20,24,31,33,42
5,8,33,43,44
20,24,31,33,42
5,8,33,43,44
10,17,21,36,45
1,7,11,25,33
1,7,11,25,33
10,17,21,36,45
12,16,20,21,30
2,5,18,20,39
12,16,20,21,30
2,5,18,20,39
6,12,20,30,36
11,21,22,29,32
11,21,22,29,32
6,12,20,30,36
8,13,22,23,43
21,22,27,37,44
8,13,22,23,43
21,22,27,37,44
2,24,28,35,39
13,15,22,27,43
13,15,22,27,43
2,24,28,35,39
10,14,21,28,42
20,28,34,36,45
20,28,34,36,45
10,14,21,28,42
10,21,34,37,42
1,22,26,35,44
10,21,34,37,42
1,22,26,35,44
7,11,12,19,30
14,19,25,33,45
7,11,12,19,30
14,19,25,33,45
16,17,24,36,40
1,28,30,36,37
16,17,24,36,40
1,28,30,36,37
3,18,32,38,41
3,18,32,38,41
15,28,35,36,40
15,28,35,36,40
1,6,22,25,30
20,27,29,33,37
1,6,22,25,30
20,27,29,33,37
19,30,32,38,44
1,6,7,21,45
1,6,7,21,45
19,30,32,38,44
2,8,11,27,44
20,27,37,39,41
2,8,11,27,44
20,27,37,39,41
15,17,22,30,43
15,17,22,30,43
7,13,18,34,42
7,13,18,34,42
3,5,22,29,35
15,16,19,34,37
3,5,22,29,35
15,16,19,34,37
1,9,18,35,36
9,10,14,16,24
1,9,18,35,36
9,10,14,16,24
1,3,7,10,12
8,19,26,27,40
1,3,7,10,12
8,19,26,27,40
3,10,12,14,38
3,4,33,38,39
3,10,12,14,38
3,4,33,38,39
3,6,18,21,42
3,6,18,21,42
2,4,26,42,43
2,4,26,42,43
18,31,38,41,44
9,20,25,28,30
9,20,25,28,30
18,31,38,41,44
4,5,14,23,44
4,5,14,23,44
8,9,22,26,41
8,9,22,26,41
7,20,21,30,32
7,20,21,30,32
4,6,18,21,36
4,6,18,21,36
16,24,27,32,42
1,2,25,26,37
16,24,27,32,42
1,2,25,26,37
12,15,23,26,44
12,15,23,26,44
6,26,27,35,44
6,26,27,35,44
5,15,38,43,45
10,16,17,25,41
5,15,38,43,45
10,16,17,25,41
7,14,21,23,32
4,11,23,30,36
4,11,23,30,36
7,14,21,23,32
1,3,5,12,30
2,14,15,38,41
1,3,5,12,30
2,14,15,38,41
18,20,24,30,37
1,7,8,25,31
18,20,24,30,37
1,7,8,25,31
9,24,34,41,44
5,17,37,39,43
9,24,34,41,44
5,17,37,39,43
10,23,26,28,34
6,7,9,19,22
10,23,26,28,34
6,7,9,19,22
12,18,20,21,26
3,9,21,22,40
12,18,20,21,26
3,9,21,22,40
2,3,13,24,43
2,3,13,24,43
9,11,22,25,27
9,11,22,25,27
7,13,14,26,43
7,13,14,26,43
18,25,29,41,45
18,25,29,41,45
8,12,22,28,29
8,12,22,28,29
9,16,30,35,42
9,16,30,35,42
4,7,27,32,33
18,24,28,40,44
18,24,28,40,44
4,7,27,32,33
13,23,36,37,43
2,8,13,23,40
13,23,36,37,43
2,8,13,23,40
12,14,17,18,33
2,10,12,18,31
12,14,17,18,33
2,10,12,18,31
15,19,23,28,32
15,19,23,28,32
6,9,22,33,34
6,9,22,33,34
9,20,22,24,38
4,20,31,37,42
9,20,22,24,38
4,20,31,37,42
4,12,14,15,17
4,12,14,15,17
1,4,10,20,30
1,4,10,20,30
